taxonID,vernacularName,source,language
1478,Ail odorant,,fr
1478,all d´or,,es
1478,Honeybells,,en
1478,magas szagtalanhagyma,,hu
1488,alho-americano,,pt
1488,alho-bravo,,pt
1488,alho-bravo,,es
1488,alho-dos-açores,,pt
1488,alho-sem-cheiro,,pt
1493,egyvirágú csillaghagyma,,hu
1493,Iphéion,,fr
1493,Spring Starflower,,en
1506,Blue Corn-lily,,en
1508,lirio de flor roja,,es
1512,Chasmanthe,,en
1517,crocosmia,,es
1517,Montbretia,,en
1517,Montbretie,,de
1531,Giant Montbretia,,en
1534,Aunt-Eliza,,en
1538,Pott's Montbretia,,en
1553,Ankara Crocus,,en
1558,Crocus,,fr
1558,Silvery Crocus,,en
1560,Golden Crocus,,en
1560,šafrán zlatý,,cs
1565,Gold-Krokus,,de
1565,šafrán žlutý,,cs
1574,Kotschy's Crocus,,en
1576,Mittel-Krokus,,de
1577,Italian Crocus,,en
1579,Autumn Crocus,,en
1587,Hairy Crocus,,en
1589,Crocus cultivé,,fr
1589,Safran,,fr
1589,Safran,,tr
1589,Safran cultivé,,fr
1589,šafrán setý,,cs
1602,Late Crocus,,en
1604,Sieber's Crocus,,en
1612,Bieberstein's Crocus,,en
1614,Boerenkrokus,,nl
1614,Early Crocus,,en
1614,Elfen-Krokus,,de
1618,Bonte krokus,,nl
1618,Crocus d’automne,,fr
1618,Frühlings-Krokus,,de
1618,Neapolitanischer Krokus,,de
1618,Spring Crocus,,en
1618,Szafran wiosenny,,pl
1636,Heuffel-Krokus,,de
1636,šafrán karpatský,,cs
1636,šafrán neapolský,,cs
1636,Wald-Krokus,,de
1666,Freesia,,en
1669,Freesia,,fr
1670,Freesia,,fr
1670,Fresia,,it
1670,frésia,,pt
1670,Friżja,,mt
1679,Eastern Gladiolus,,en
1679,Garten-Siegwurz,,de
1679,Gewöhnliche Siegwurz,,de
1682,bizánci kardvirág,,hu
1686,Illyrische Siegwurz,,de
1688,Glaïeul imbriqué,,fr
1698,Snake's-head Iris,,en
1711,Gelbliche Schwertlilie,,de
1711,Holunder-Schwertlilie,,de
1711,kosatec bezový,,cs
1729,Earous levanvan,,he
1729,Iris blanchissant,,fr
1729,lírio-branco,,pt
1735,Iris,,fr
1736,Beaked Iris,,en
1740,lírio-fétido,,es
1743,aed-võhumõõk,,et
1743,Bearded Iris,,en
1743,Deutsche Schwertlilie,,de
1743,Fjurdulis ikħal,,mt
1743,Iris bleu d'Allemagne,,fr
1743,Iris d'Allemagne,,fr
1743,kosatec německý,,cs
1743,lirio,,es
1743,lírio-cardano,,pt
1743,lírio-cardeno,,pt
1743,lírio-germânico,,pt
1743,lírio-roxo,,pt
1743,Mėlynžiedis vilkdalgis,,lt
1760,Grasblättrige Schwertlilie,,de
1767,English Iris,,en
1776,Mažasis vilkdalgis,,lt
1784,Blassviolette Schwertlilie,,de
1784,Bleiche Schwertlilie,,de
1784,Iris pâle,,fr
1789,lírio-dos-charcos,,es
1798,Zwerg-Schwertlilie,,de
1800,Siberian Iris,,en
1800,Turkish Iris,,en
1812,Blue Iris,,en
1816,Algerian Iris,,en
1816,Giaggiolo a foglie strette,,it
1816,Iris d'Algérie,,fr
1816,Iris de Provence,,fr
1821,Purple Iris,,en
1821,Schillernde Schwertlilie,,de
1826,Spanish Iris,,en
1833,Red Corn-lily,,en
1841,alfenim,,pt
1841,jacinto,,pt
1841,palmas,,pt
1841,palmito,,pt
1841,Tubular Corn-lily,,en
1850,Chilean iris,,en
1850,Chilean-iris,,en
1858,Romulée rose,,fr
1862,badil úzkolistý,,cs
1862,Bermudienne à feuilles étroites,,fr
1862,Giglietto ,,it
1868,Blauaugengras,,de
1868,Blue-eyed-grass,,en
1868,Blumensimse,,de
1868,Miecznica wąskolistna,,pl
1868,pázsitos sásbokor,,hu
1868,Schmalblatt-Grasschwertel,,de
1877,Yellow-eyed-grass,,en
1883,Veined Yellow-eyed-grass,,en
1886,ahtalehine sininokk,,et
1886,American Blue-eyed-grass,,en
1886,Bermudienne des montagnes,,fr
1886,Herbe aux yeux bleus,,fr
1886,šaurlapu sizirinhija,,lv
1886,Schmalblättriges Blauaugengras,,de
1886,Siauralapė vikšruolė,,lt
1886,Sisyrinchium des montagnes,,fr
1896,Pale Yellow-eyed-grass,,en
1905,Plain Harlequinflower,,en
1921,Tritonie,,fr
1924,Bugle-lily,,en
1938,Bellevalia ciliée,,fr
1940,Bellevalia de Rome,,fr
1940,Jacinthe romaine,,fr
1944,Bellevalia à trois feuilles,,fr
1944,Jacinthe à trois feuilles,,fr
1946,Glory-of-the-snow,,en
1946,Große Sternhyazinthe,,de
1946,Grote sneeuwroem,,nl
1946,Siehe-Schneestolz,,de
1957,Boissier's Glory-of-the-snow,,en
1957,fehérszemű hófény,,hu
1957,Gewöhnliche Sternhyazinthe,,de
1957,ladoňka zářící,,cs
1957,Luzilien-Schneestolz,,de
1964,Dunkle Sternhyazinthe,,de
1964,Lesser Glory-of-the-snow,,en
1964,Sardensischer Schneestolz,,de
1982,Spanisches Hasenglöckchen,,de
1982,Spanish Bluebell,,en
1989,Italian Bluebell,,en
1989,Italienisches Hasenglöckchen,,de
1994,Eigentliches Hasenglöckchen,,de
2006,Echte Hyazinthe,,de
2006,Hyacinth,,en
2006,Jacinthe d'Orient,,fr
2006,kerti jácint,,hu
2006,zoumpouli,,el
2009,Armenische Traubenhyazinthe,,de
2009,Garden Grape-hyacinth,,en
2009,Muscari,,fr
2009,örmény gyöngyike,,hu
2017,Himmelblaue Traubenhyazinthe,,de
2017,korai gyöngyike,,hu
2021,Blauwe druifjes,,nl
2021,Compact Grape-hyacinth,,en
2021,Hellblaue Traubenhyazinthe,,de
2021,Kleine Traubenhyazinthe,,de
2021,Kurztraubige Bisamhyzinthe,,de
2021,Smulkiažiedė žydrė,,lt
2027,Kuifhyacint,,nl
2027,Schopfige Bisamhyazinthe,,de
2027,Schopfige Traubenhyazinthe,,de
2027,Schopfige Traubenhyzinthe,,de
2027,Tassel Hyacinth,,en
2056,Kleine Traubenhyazinthe,,de
2056,Muscari à grappe,,fr
2056,Muscari en grappe,,fr
2056,Muscari négligé,,fr
2056,Muscari oublié,,fr
2056,uebersehene Bisamhyzinthe,,de
2056,Weinbergs-Traubenhyazinthe,,de
2080,Star-of-Bethlehem,,en
2085,Ornithogale d'Arabie,,fr
2091,bókoló madártej,,hu
2091,Drooping Star-of-Bethlehem,,en
2091,Knikkende vogelmelk,,nl
2091,Nickender Milchstern,,de
2091,Nusvirusioji paukštpienė,,lt
2091,Ornithogale à fleurs penchées,,fr
2091,Ornithogale penché,,fr
2091,snědek nicí,,cs
2099,Bouchés Milchstern,,de
2099,Śniedek Buchego,,pl
2107,Pyramiden-Milchstern,,de
2116,Belle-d'onze-heures,,fr
2116,Breitblättriger Dolden-Milchstern,,de
2116,Dame-d'onze-heures,,fr
2116,Doldiger Milchstern,,de
2116,Ornithogale en ombelle,,fr
2116,Skėtinė paukštpienė,,lt
2140,csillagos Puskin-virág,,hu
2140,Puschkinie,,de
2140,puškinie ladoňkovitá,,cs
2144,kedves csillagvirág,,hu
2144,ladoňka příjemná,,cs
2144,Schöner Blaustern,,de
2148,Alpine Squill,,en
2148,Vroege sterhyacint,,nl
2160,Turkish Squill,,en
2163,Scille fausse Jacinthe,,fr
2165,Pyrenean Squill,,en
2170,Greek Squill,,en
2173,Portuguese Squill,,en
2173,Scille du Pérou,,fr
2176,bókoló csillagvirág,,hu
2176,kahelehine siniliilia,,et
2176,ladoňka sibiřská,,cs
2176,Oosterse sterhyacint,,nl
2176,Siberian Squill,,en
2176,Sibirinė scylė,,lt
2176,Sibirischer Blaustern,,de
2183,denivka plavá,,cs
2183,Gelbrote Taglilie,,de
2183,Hémérocalle fauve,,fr
2183,lángszínű sásliliom,,hu
2183,Lis rouge,,fr
2183,Orange Day-lily,,en
2183,Rusvoji viendienė,,lt
2192,denivka žlutá,,cs
2192,Gelbe Taglilie,,de
2192,Hémérocalle jaune,,fr
2192,kollane päevaliilia,,et
2192,Lis jaune,,fr
2192,Yellow Day-lily,,en
2199,Kerry Lily,,en
2203,střeví,,cs
2206,Lapplaendisches Knabenkraut,,de
2225,Loose-flowered Orchid,,en
2235, maguey,,es
2235, pitaco,,es
2235, pitera,,es
2235,acibara,,es
2235,agabe,,es
2235,Agave,,it
2235,Agave d'Amérique,,fr
2235,alades,,el
2235,alas,,el
2235,aloé-dos-cem-anos,,pt
2235,athanatos,,el
2235,atzavara,,es
2235,atzavara de tanques,,es
2235,azabara,,es
2235,cabuya,,es
2235,cacto-dos-cem-anos,,pt
2235,cardal,,es
2235,Centuryplant,,en
2235,lalas,,el
2235,maguey,,es
2235,pita,,pt
2235,pita,,es
2235,pitaco,,es
2235,piteira,,pt
2235,piteira-brava,,pt
2235,piteira-de-boi,,pt
2235,pitera,,es
2235,Pitta,,it
2235,Zabbara,,it
2235,Zammara,,it
2260,Cabbage-palm,,en
2260,Cordyline,,fr
2264,"Drago, Sangue di Drago",,it
2265,cânhamo-da-mauritânia,,pt
2265,furcroia,,pt
2265,piteira-amarela,,pt
2272,Japanische Funkie,,de
2279,bohyška jitrocelová,,cs
2279,Lilien-Funkie,,de
2285,Lesser New Zealand Flax,,en
2289,New Zealand Flax,,en
2296,iuca,,pt
2296,Jucca ,,it
2296,Yucca,,fr
2298,Fädige Palmlilie,,de
2298,foszlóslevelű pálmaliliom,,hu
2298,ġjaċinti,,mt
2298,Yucca,,fr
2303,Giucca,,it
2303,Jucca,,it
2303,Yucca,,fr
2307,ágastörzsű pálmaliliom,,hu
2307,Curved-leaved Spanish-dagger,,en
2312,African Lily,,en
2319,açucena-da-serra,,pt
2319,Amaryllis,,fr
2319,beladona-bastarda,,pt
2319,beladona-bastarda,,es
2319,belas-donas,,pt
2319,bordoes-de-sao-josé,,es
2319,Jersey Lily,,en
2340,Caucasian Snowdrop,,en
2342,Greater Snowdrop,,en
2342,Türkisches Schneeglöckchen,,de
2350,Baltoji snieguolė,,lt
2350,Brunskära,,sv
2350,Fliget Brøndsel ,,da
2350,Flikbrønsle ,,no
2350,Gewoon sneeuwklokje,,nl
2350,harilik lumikelluke,,et
2350,Kaunokainen,,fi
2350,Schneegloeckchen,,de
2350,Sibirisk aster,,sv
2350,Snowdrop,,en
2350,Tummarusokki ,,fi
2350,Tusenfryd,,no
2350,Tusensköna,,sv
2350,Tusindfryd,,da
2350,Videaster,,sv
2358,Pleated Snowdrop,,en
2365,Queen Olga's Snowdrop,,en
2367,Sommer-Knotenblume,,de
2372,kevadine märtsikelluke,,et
2372,Kruset Tidsel,,da
2372,Krusetistel,,no
2372,Krustistel,,sv
2372,Kyläkarhiainen,,fi
2372,Lenteklokje,,nl
2372,Nicktistel,,sv
2372,Nikkende Tidsel ,,da
2372,Nikketistel ,,no
2372,Nuokkukarhiainen ,,fi
2372,Olymptistel,,no
2372,Olymptistel,,sv
2372,Piggtistel ,,no
2372,Piggtistel,,sv
2372,Piikkikarhiainen ,,fi
2372,Spring Snowflake,,en
2372,Tornet Tidsel ,,da
2376,Narċis,,mt
2376,Narciso bifloro,,it
2376,Narciso senza pari,,it
2376,Nonesuch Daffodil,,en
2376,pompás nárcisz,,hu
2392,Narcisse,,fr
2394,kétvirágú nárcisz,,hu
2394,Primrose-peerless,,en
2410,Narcisse,,fr
2424,Hoop-petticoat Daffodil,,en
2428,Cyclamen-flowered Daffodil,,en
2431,Fulya,,tr
2431,Jonquille,,fr
2431,Narciso giunchiglia,,it
2434,Lesser Daffodil,,en
2438,Narċis,,mt
2438,Narcisse,,fr
2438,Paper-white Daffodil,,en
2444,Almindelig Bakketidsel,,da
2444,Blåklint,,sv
2444,Dichter-Narzisse,,de
2444,fehér nárcisz,,hu
2444,Kornblom,,no
2444,Kornblomst,,da
2444,Kortbladig spåtistel,,sv
2444,Kurho,,fi
2444,LångbladigSpåtistel,,sv
2444,narcis bílý,,cs
2444,Pheasant's-eye Daffodil,,en
2444,Poetinis narcizas,,lt
2444,Ruiskaunokki,,fi
2444,Silvertistel,,sv
2444,Stjernetistel,,no
2444,Sølvtistel,,no
2444,valge nartsiss,,et
2463,Ahdekaunokki,,fi
2463,Almindelig Knopurt,,da
2463,Bergklint,,sv
2463,Bjerg-Knopurt,,da
2463,csupros nárcisz,,hu
2463,Fagerknoppurt,,no
2463,Gelbe Narzisse,,de
2463,Guldklint,,sv
2463,Honningknoppurt,,no
2463,Ketokaunokki,,fi
2463,kollane nartsiss,,et
2463,narcis žlutý,,cs
2463,Rödklint,,sv
2463,Stor Knopurt,,da
2463,Tariamasis narcizas,,lt
2463,Väddklint,,sv
2463,Vanleg knoppurt,,no
2463,Vuorikaunokki,,fi
2468,Spanish Daffodil,,en
2474,Tenby Daffodil,,en
2483,Bunch-flowered Daffodil,,en
2485,manousaki,,el
2485,Narċis,,mt
2485,zampaki,,el
2494,Narċis,,mt
2497,Angel's-tears,,en
2502,Sea Daffodil,,en
2504,Helmonit tzehuba,,he
2504,Vendangeuse,,fr
2504,Vendangeuse jaune,,fr
2504,חלמונית צהובה,,he
2515,alegra-campo-de-folhas-miúdas,,pt
2515,Élide fausse-asperge,,fr
2537,Almindelig Pengeurt,,da
2537,Garten-Spargel,,de
2537,Gemuese Spargel,,de
2537,Hjertebladet Pengeurt,,da
2537,Kevättaskuruoho,,fi
2537,Peltotaskuruoho,,fi
2537,Pengeurt,,no
2537,Peningakál ,,is
2537,Penningört,,sv
2537,Rikkataskuruoho ,,fi
2537,Spraġġ,,mt
2537,Storskärvfrö,,sv
2537,Vaistinis smidras,,lt
2537,Vårpengeurt ,,no
2537,Vårskärvfrö,,sv
2537,Volga-Vejsennep,,da
2537,Volganpernaruoho,,fi
2537,Volgasenap,,sv
2537,Volgasennep ,,no
2541,Asperge,,fr
2541,Asperge officinale,,fr
2541,Garden Asparagus,,en
2550,Asparag menutze,,he
2554,acíbar,,es
2554,aloe,,es
2554,aloé-candelabro,,pt
2554,aloé-dos-cem-anos,,pt
2554,Aloès arborescent,,fr
2554,Aloès Candélabre,,fr
2554,babosa,,pt
2554,foguetes-de-natal,,pt
2554,sávila,,es
2554,zabila,,es
2554,zabira,,es
2568,acíbar,,es
2568,aloe,,es
2568,Aloès,,fr
2568,sávila,,es
2568,zabila,,es
2568,zabira,,es
2581,Aloès de Soccotra,,fr
2587,Aloès,,fr
2587,ġilju abjad,,mt
2589,acíbar,,es
2589,allas,,el
2589,aloé,,pt
2589,aloe,,es
2589,aloé-dos-barbados,,pt
2589,aloi,,el
2589,babosa,,pt
2589,erva-azebra,,pt
2589,erva-babosa,,pt
2589,sávila,,es
2589,żabbara,,mt
2589,zabila,,es
2589,zabira,,es
2609,Röhren-Affodill,,de
2620,Red-hot-poker,,en
2627,False Lily-of-the-valley,,en
2630,Muguet,,fr
2630,Muguet de mai,,fr
2655,Garden Solomon's-seal,,en
2662,kokořík širolistý,,cs
2667,Reineckea,,en
2675,Spineless Butcher's-broom,,en
2677,Fragon,,fr
2677,Sumbulteber,,tr
2688,Gummar safrani,,mt
2695,Dattier des Canaries,,fr
2695,palmeira-das-canárias,,pt
2695,palmeira-das-canárias,,es
2695,Palmier des Canaries,,fr
2699,Dattelpalme,,de
2699,Hurma,,tr
2699,közönséges datolyapálma,,hu
2699,Palma,,mt
2699,palmera datilera,,es
2704,Palmier à chanvre,,fr
2704,Palmier de Chine,,fr
2709,Washingtonia hutit,,he
2709,ושינגטוניה חוטית,,he
2726,Laxmann-Rohrkolben,,de
2726,Laxmanns Rohrkolben,,de
2726,Massette de Laxmann,,fr
2726,olasz gyékény,,hu
2745, cilindriskais egilopss ,,lv
2745,Ben-hita glilani,,he
2745,Cilindrinis kentris,,lt
2745,cilindriskais egilops,,lv
2745,Égilope cylindrique,,fr
2745,mnohoštět válcovitý,,cs
2745,ruljas torupea,,et
2745,Zylindrischer Walch,,de
2745,בן-חיטה גלילני,,he
2747,mnohoštět vej,,cs
2748,Égilope,,fr
2755,Tauša egilopss,,lv
2756,Égilope allongé,,fr
2756,Égilope de trois pouces,,fr
2756,Égilope long de trois pouces,,fr
2757,Égilope ventru,,fr
2760,Plaukuotažvynis valkūnas,,lt
2763,tuksneša pav,,lv
2763,Wüsten-Quecke,,de
2765,trausl,,lv
2772,harilik kammhein,,et
2772,ķemmveid pav,,lv
2772,ķemmveidīg,,lv
2772,Šukavarpis valkūnas,,lt
2772,žitňák hřebenitý,,cs
2777,ievähene orashein,,et
2788,Blown-grass,,en
2793,Highland Bent,,en
2793,Kastilisches Straußgras,,de
2803,Black Bent,,en
2803,psine,,cs
2809,Amerikanisches Straußgras,,de
2809,Small Bent,,en
2811,African Bent,,en
2813,Agrostide nébuleuse,,fr
2813,Agrostis nébuleux,,fr
2815,Raues Straußgras,,de
2815,Rough Bent,,en
2820,neļķu aira,,lv
2828,Haar-Haferschmiele,,de
2828,Zierlicher Nelkenhafer,,de
2829,Vulpin fauve,,fr
2829,Vulpin roux,,fr
2834,Acker Fuschschwanz,,de
2834,Acker-Fuchsschwanzgras,,de
2834,Black-grass,,en
2834,Maeuseschwanzaehnlicher Fuchsschwanz,,de
2834,peļastīšu lapsaste,,lv
2834,Pelinis pašiaušėlis,,lt
2834,põld-rebasesaba,,et
2834,psárka polní,,cs
2834,Vulpin des champs,,fr
2841,Aufgeblasenes Fuchsschwanzgras,,de
2843,tömlős ecsetpázsit,,hu
2843,Vulpin,,fr
2867,akotain,,lv
2867,Annual Vernal-grass,,en
2867,Grannen-Ruchgras,,de
2867,Slofhak,,nl
2867,szálkás borjúpázsit,,hu
2867,Tomka oścista,,pl
2867,tomka osinatá,,cs
2880,Dense Silky-bent,,en
2880,Unterbrochener Windhalm,,de
2887,chundelka metlice,,cs
2887,Loose Silky-bent,,en
2896,Aristida americana,,it
2900,Avoine à chapelets,,fr
2900,Avoine bulbeuse,,fr
2900,Fromental bulbeux,,fr
2905,Fenasse,,fr
2905,Fromental,,fr
2905,Fromental élevé,,fr
2905,ovsík vyvýšený pravý,,cs
2910,Maximowicz's Bamboo,,en
2915,Dwarf Bamboo,,en
2919,Simon's Bamboo,,en
2924,bardiza,,es
2924,cana,,pt
2924,caña,,es
2924,caña común,,es
2924,caña silvestre,,es
2924,cana-comum,,pt
2924,cana-do-reino,,pt
2924,cañavera,,es
2924,canavieira,,pt
2924,cañizo,,es
2924,Canne de Provence,,fr
2924,canya,,es
2924,canyer,,es
2924,carda,,es
2924,kalami,,el
2924,kalamin,,el
2924,Kargi,,tr
2924,licera,,es
2924,morsana común,,es
2924,óriás olasznád,,hu
2924,Qasba,,mt
2924,Roseau à quenouilles,,fr
2933,Bart-Hafer,,de
2933,Slender Oat,,en
2933,szakállas zab,,hu
2940,aveia-negra,,pt
2940,aveinha,,pt
2940,Kurzer Hafer,,de
2948,aveia,,pt
2959,Flug-Hafer,,de
2959,oves hluchý,,cs
2959,Shibolet-shu'al tarbutit,,he
2959,vējauza,,lv
2959,Wild-oat,,en
2959,שבולת-שועל תרבותית,,he
2964,aveia-estrigosa,,pt
2964,Avoine nue,,fr
2964,oves nahý,,cs
2964,Sand-Hafer,,de
2967,aveia,,pt
2967,aveia-doida,,pt
2967,aveia-nua,,pt
2967,avena,,es
2967,Avoine cultivée,,fr
2967,balanco,,pt
2967,balanco-maior,,pt
2967,balanquinho,,pt
2967,kínai zab,,hu
2967,Oat,,en
2967,oves setý,,cs
2967,oves setý skup. Chinensis,,cs
2967,oves setý skup. Praegravis,,cs
2967,rabo-de-galo,,pt
2967,Saat-Hafer,,de
2967,Yulaf,,tr
2989,oves jalový,,cs
2989,Taub-Hafer,,de
2989,Tauber Hafer,,de
2989,Winter Wild-oat,,en
2994,magas zab,,hu
3003,aveia-negra,,pt
3003,aveinha,,pt
3003,Avoine maigre,,fr
3003,Avoine rude,,fr
3003,Bristle Oat,,en
3003,oves hřebílkatý,,cs
3003,Sand-Hafer,,de
3015,Bekmania robaczkowata,,pl
3015,housenkovec zduřelý,,cs
3015,parast,,lv
3019,American Slough-grass,,en
3019,Amerikanisches Doppelährengras,,de
3019,housenkovec cizí,,cs
3019,Vienametė bekmanija,,lt
3024,Barbon Andropogon,,fr
3024,Coiron,,fr
3029,Barbon,,fr
3029,Chiendent à balai,,fr
3033,Mashbal malbin,,he
3033,משבל מלבין,,he
3038,kakaslábfűfaj,,hu
3044,Broad-leaved Signal-grass,,en
3050,Nasmanit texas,,he
3050,נסמנית טקסס,,he
3056,Stiff Brome,,en
3056,Zweiährige Zwenke,,de
3060,vále,,cs
3063,Greater Quaking-grass,,en
3063,třeslice větší,,cs
3065,Amourette commune,,fr
3065,Brize intermédiaire,,fr
3065,Brize moyenne,,fr
3066,Kleines Zittergras,,de
3066,Lesser Quaking-grass,,en
3066,třeslice menší,,cs
3068,Lesser Soft-brome,,en
3068,Stokłosa mieszańcowa,,pl
3068,sveřep měkký lysý,,cs
3079,Brome Queue-de-renard,,fr
3080,Acker-Trespe,,de
3080,Field Brome,,en
3080,sveřep rolní,,cs
3089,rozsnokfaj,,hu
3090,Patagonian Brome,,en
3096,trīseņu l,,lv
3096,Zittergrasähnliche Trespe,,de
3101,Brome caréné,,fr
3101,Brome de Californie,,fr
3101,California Brome,,en
3101,Gekielde dravik,,nl
3101,kaliforniai rozsnok,,hu
3101,Kiel-Trespe,,de
3101,Plattährige Trespe,,de
3101,Pleištinė ragažolė,,lt
3101,Stokłosa łódkowata,,pl
3101,sveřep  kýlnatý,,cs
3111,Ährengrasähnliche Trespe,,de
3111,Brome purgatif,,fr
3111,Bromit gdola,,he
3111,bromo-de-schrader,,pt
3111,cebadill criolla,,es
3111,cebadilla,,es
3111,cebadilla australiana,,es
3111,espiguilla,,es
3111,Forasacco spuntato,,it
3111,Horntrespe,,de
3111,lapik luste,,et
3111,Paprastoji ragažolė,,lt
3111,Rescue Brome,,en
3111,Willdenow-rozsnok*,,hu
3111,Willdenow-Trespe,,de
3111,ברומית גדולה,,he
3140,Southern Brome,,en
3148,aasluste,,et
3148,Bromit ha'shipon,,he
3148,mainīg,,lv
3148,sveřep lu,,cs
3148,Verwechselte Trespe,,de
3148,Wiesen-Trespe,,de
3148,ברומית השיפון,,he
3159,Dvikuokė anisanta,,lt
3159,Great Brome,,en
3159,kahetolmukane luste,,et
3159,Stijve dravik,,nl
3159,Zweimännige Steif-Trespe,,de
3168,stalt,,lv
3171,Brome des prés,,fr
3171,Brome dressé,,fr
3173,Brome à fleurs longues,,fr
3175,Dicke Trespe,,de
3185,Falsche Weich-Trespe,,de
3185,sveřep měkký pravý,,cs
3194,Brome inerme,,fr
3194,Brome sans arêtes,,fr
3194,Hungarian Brome,,en
3206,Interrupted Brome,,en
3208,Jap,,lv
3208,Japanische Trespe,,de
3208,Japoninė dirsė,,lt
3208,laiuv luste,,et
3208,Stokłosa japońska,,pl
3208,sveřep japonský,,cs
3208,Thunberg's Brome,,en
3223,aszobain,,lv
3223,Lanzett-Trespe,,de
3223,Large-headed Brome,,en
3223,suuretühane luste,,et
3228,nyúlrozsnok,,hu
3228,Slender Soft-brome,,en
3228,sveřep ladný,,cs
3228,Zierliche Trespe,,de
3231,Compact Brome,,en
3231,Madrid-Trespe,,de
3231,madridi rozsnok,,hu
3231,Mittelmeer-Trespe,,de
3235,Western Brome,,en
3240,Smith's Brome,,en
3246,ķekarain,,lv
3248,Ripgut Brome,,en
3248,sveřep tuhý,,cs
3252,krasta l,,lv
3252,krasta zaķauza,,lv
3252,võrkjas luste,,et
3254,Foxtail Brome,,en
3254,s,,lv
3259,luudjas luste,,et
3260,Brome des champs de Seigle,,fr
3260,Brome faux Seigle,,fr
3260,bromo-centeio,,pt
3260,Enttäuschende Roggen-Trespe,,de
3260,Roggen-Trespe,,de
3260,Rye Brome,,en
3260,sveřep stoklasa pravý,,cs
3278,Brome de Sitka,,fr
3281,izspūrusī l,,lv
3281,longus luste,,et
3281,Šiurkš,,lt
3281,Sparrige Trespe,,de
3281,Stokłosa łuskowata,,pl
3286,Barren Brome,,en
3286,kahar luste,,et
3286,neauglīg,,lv
3286,Neveislioji anisanta,,lt
3286,sveřep jalový,,cs
3286,Taube Trespe,,de
3295,Dach-Trespe,,de
3295,Drooping Brome,,en
3295,īst,,lv
3295,jumta l,,lv
3295,müürluste,,et
3295,Smiltyninė anisanta,,lt
3295,svařep střešní,,cs
3307,Gewöhnliches Steifgras,,de
3318,Cramcram,,fr
3321,Cenchrus cilié,,fr
3323,Fuka kotzanit,,he
3323,Spiny Sandbur,,en
3323,פוקה קוצנית,,he
3326,átoktüske,,hu
3326,cadillo,,es
3326,Cenchrus,,fr
3326,Fuka Dlila,,he
3326,Nappola delle spiagge,,it
3326,peste de agua,,es
3326,pincha culos,,es
3326,pincha uvas,,es
3326,Unsicheres Federborstengras,,de
3326,פוקה דלילה,,he
3332,Nappola,,it
3335,Square-stemmed Bamboo,,en
3338,Aseva se'ira,,he
3338,עשבה שעירה,,he
3340,Australian Rhodes-grass,,en
3343,Asevat ha'mireh,,he
3343,Grama Rhodes,,es
3343,hierba de Rodas,,es
3343,pata de gallo,,es
3343,pincha uvas,,es
3343,עשבת המרעה,,he
3346,Aseva keha,,he
3346,עשבה קהה,,he
3350,Chloris,,fr
3350,Windmill-grass,,en
3355,Aseva rotmit,,he
3355,Chloris,,fr
3355,Feathery Rhodes-grass,,en
3355,עשבה רותמית,,he
3358, Jób könnye,,hu
3358,Herbe à chapelets,,fr
3358,könnyfű,,hu
3358,Larme-de-Job,,fr
3358,Larmille,,fr
3362,Early Pampas-grass,,en
3362,Herbe de la pampa,,fr
3364,capim-das-pampas,,pt
3364,carizzo de la Pampa,,es
3364,carrizo de la Pampa,,es
3364,cola de zorro,,es
3364,el plumero de la pampa,,es
3364,Erba dela Pampa,,it
3364,gineri,,es
3364,ginerio plateado,,es
3364,Herbe de la pampa,,fr
3364,hierba de la Pampa,,es
3364,hierba de las pampas,,es
3364,hierba de plumeros,,es
3364,hierba de Rodas,,es
3364,Pampas-grass,,en
3364,penacho-branco,,pt
3364,penachos,,pt
3364,plomes,,es
3364,pluma de Santa Teresa,,es
3364,plumas,,pt
3392,Cténopsis,,fr
3395,Gewöhnliches Hundszahngras,,de
3395,Handjesgras,,nl
3395,Hundszahngras,,de
3395,troskut prstnatý,,cs
3403,African Bermuda-grass,,en
3408,Grannen-Kammgras,,de
3408,Igel-Kammgras,,de
3408,poháňka ježatá,,cs
3408,Rough Dog's-tail,,en
3408,tüskés cincor,,hu
3411,Slender Cock's-foot,,en
3425,Gramigna egiziana,,it
3425,hřebenatka egypská,,cs
3431,Button-grass,,en
3439,Haynald-fű,,hu
3439,kosmá,,cs
3439,Zottiger Haarweizen,,de
3448,Panic à feuilles en rosettes,,fr
3457,Digitaire à glumes égales,,fr
3457,Digitaire d'Argentine,,fr
3461,Blakstienotoji pirštuotė,,lt
3461,Digitaire,,fr
3461,Sanguinella cigliata,,it
3461,Tropical Finger-grass,,en
3470,Digitaire chétive,,fr
3471,Faden-Fingerhirse,,de
3471,Faden-Hirse,,de
3471,liiv-paelhirss,,et
3471,line,,lv
3471,Niederliegende Fingerhirse,,de
3471,rosi,,cs
3471,Smooth Finger-grass,,en
3488,Digitaire à fleurs longues,,fr
3490,asinssarkan,,lv
3490,Blut-Hirse,,de
3490,Bluthirse,,de
3490,Blutrote Fingerhirse,,de
3490,Hairy Finger-grass,,en
3490,pé-de-galinha,,es
3490,Raudonoji pirštuotė,,lt
3490,rosi,,cs
3490,Šukinė pirštuotė,,lt
3490,verev paelhirss,,et
3504,shlou,,cs
3507,Brown Beetle-grass,,en
3512,Blé du Dekkan,,fr
3512,Echinochloé des cultures,,fr
3512,Giavone meridionale,,it
3512,ježatka osadní,,cs
3512,Kleine Hühnerhirse,,de
3512,Shama Millet,,en
